AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,Age_of_building
5,1561,8,1.0,1.0,4,4,1,1,2,2,5,3.9,3.4,3.8,3.73,377902,170666,12190400,56
1,1554,196,1.0,1.0,4,3,0,0,2,0,4,2.5,2.2,2.6,2.465,525545,108733,18122230,38
0,1089,18,1.0,1.0,3,1,1,1,2,1,1,3.2,4.4,2.6,3.14,293495,45153,7525505,41
2,885,106,1.0,1.0,3,0,1,1,1,2,4,3.9,2.9,3.8,3.47,222183,32916,8229000,48
3,1689,3,2.0,1.0,4,3,0,2,2,0,3,2.1,4.0,5.0,3.83,405772,207834,9896880,29
4,782,124,1.0,1.0,2,1,1,1,0,0,1,2.9,2.2,2.6,2.57,227639,107829,5990500,46
1,1837,66,2.0,1.0,5,1,1,0,0,0,5,2.3,3.5,4.9,3.64,673952,314511,22465060,56
2,1121,127,1.0,1.0,3,0,0,1,1,1,5,4.0,4.1,4.9,4.31,281054,42584,8516800,35
3,1974,199,3.0,2.0,5,4,1,0,2,2,3,3.4,2.5,3.8,3.29,751181,367599,15982580,26
2,704,169,1.0,1.0,2,0,0,2,2,2,4,4.7,2.1,2.3,2.94,229663,122009,7176980,31
4,1412,84,2.0,2.0,4,4,0,2,2,0,5,3.5,4.6,2.0,3.23,368939,114195,8784250,55
2,1237,17,2.0,1.0,4,4,0,2,1,0,4,4.7,2.1,2.2,2.91,317871,28897,9632440,43
3,1549,121,2.0,1.0,4,4,0,0,0,0,4,2.7,4.3,4.6,3.94,659536,107679,13459920,41
2,968,52,1.0,1.0,3,0,0,1,0,1,4,4.2,4.9,4.9,4.69,211229,52807,7543900,38
6,1500,191,2.0,1.0,4,1,1,1,2,0,2,2.0,3.7,2.5,2.92,311823,91713,9171270,47
3,1784,162,3.0,2.0,5,4,1,0,0,2,4,3.1,2.1,4.5,3.36,549099,125508,15688540,24
1,1952,163,2.0,1.0,5,1,1,0,0,1,3,4.6,2.5,4.0,3.835,629036,238600,21690890,27
0,1135,174,1.0,1.0,3,1,1,2,2,1,0,2.4,2.3,3.7,3.03,311567,85681,7789175,39
5,1973,80,2.0,1.0,5,3,1,1,0,1,4,2.9,4.0,3.4,3.4,517338,68071,13614160,41
2,982,193,1.0,1.0,3,0,0,1,1,0,3,2.9,4.2,3.3,3.54,247259,131356,7726850,39
3,2178,188,3.0,2.0,5,3,0,0,2,0,3,3.3,4.5,2.3,3.26,756135,386469,16803000,26
1,1793,123,1.0,1.0,4,0,0,2,2,2,4,5.0,4.8,2.4,3.91,468851,93770,13395730,40
6,1769,162,2.0,1.0,4,0,0,1,2,1,0,4.6,4.4,4.6,4.51,255538,69064,6906420,32
2,918,7,1.0,1.0,3,4,1,2,1,2,3,2.2,4.7,4.2,3.8,228890,76297,8477410,26
5,1914,136,2.0,1.0,5,2,0,2,0,1,5,3.9,5.0,4.2,4.31,419250,144569,14456880,26
4,824,88,1.0,1.0,2,1,1,1,1,2,3,3.2,3.8,5.0,4.1,260189,100073,6671500,41
2,1249,100,2.0,1.0,4,3,0,2,0,2,4,3.6,4.3,2.0,3.4,324502,59000,9833380,48
3,1755,117,2.0,1.0,4,2,0,1,2,0,4,3.7,4.1,3.2,3.62,337246,96356,9635600,45
6,1693,163,2.0,1.0,4,1,1,0,0,1,3,4.6,2.0,4.0,3.25,477622,149257,14925700,25
4,707,126,1.0,1.0,2,3,0,1,1,2,0,4.4,2.8,3.0,3.36,114210,25380,3172500,42
6,1677,137,2.0,1.0,4,1,1,2,2,2,1,4.7,3.3,2.0,3.26,375678,134859,9632770,47
3,1954,116,3.0,2.0,5,3,1,1,2,0,5,4.0,4.5,4.4,4.31,544430,185601,12373420,25
4,1224,63,1.0,1.0,3,0,0,0,0,1,1,4.4,4.5,4.1,4.31,243416,106495,7606750,64
5,1931,42,2.0,1.0,5,3,1,0,0,2,4,3.4,3.5,3.4,3.425,790593,373335,21960910,49
3,1726,112,2.0,1.0,4,1,0,0,2,2,5,4.8,3.8,5.0,4.58,554636,299803,14990160,45
0,800,48,1.0,1.0,2,4,0,1,2,0,1,2.5,2.7,4.9,3.74,197853,58192,5819195,50
4,1617,87,2.0,2.0,4,4,0,1,2,1,0,4.6,4.2,2.1,3.48,197815,53072,4824750,46
3,1562,156,2.0,1.0,4,3,1,2,0,0,4,2.6,5.0,4.4,4.04,539880,206762,11486800,22
2,806,199,1.0,1.0,3,0,0,2,1,0,4,3.4,4.9,4.9,4.45,231790,49669,8278220,32
6,1693,157,2.0,1.0,4,0,0,1,1,2,0,2.9,3.1,2.5,2.87,223392,70209,6382640,65
2,1187,89,1.0,1.0,3,3,0,2,0,1,3,3.8,3.0,4.0,3.54,234897,75503,8389190,34
4,895,18,1.0,1.0,3,1,1,2,2,1,5,4.7,4.6,4.4,4.55,278807,108425,7744625,60
5,1810,165,2.0,1.0,5,3,0,2,0,1,5,4.5,2.1,4.6,3.945,416985,161414,13451130,62
4,575,200,1.0,1.0,2,4,0,1,2,2,1,3.5,3.6,4.7,4.01,95798,24722,3090250,56
3,2351,28,4.0,2.0,6,1,0,0,2,0,4,2.9,3.9,2.2,2.92,888724,370302,18515080,38
2,1196,164,1.0,1.0,3,4,0,2,0,2,4,4.6,2.4,3.5,3.39,228994,128237,9159770,47
6,1685,116,2.0,1.0,4,4,0,2,2,1,2,2.8,4.1,2.1,3.18,286437,95479,7344540,70
6,1603,159,2.0,1.0,4,2,1,2,0,2,4,3.3,2.6,2.8,2.84,362359,155297,10353100,62
2,1275,138,2.0,1.0,4,0,1,0,2,2,3,3.2,2.6,2.0,2.6,382030,240537,14149250,54
4,1119,96,1.0,1.0,3,2,0,1,2,0,2,5.0,4.3,2.8,3.91,211688,72768,6615250,20
2,1167,71,1.0,1.0,3,3,1,1,2,1,3,2.2,5.0,2.0,3.26,253327,40859,8171850,49
2,1229,120,2.0,1.0,4,1,0,1,0,2,3,4.4,3.9,4.5,4.23,293357,45837,9167400,23
4,1297,0,1.0,1.0,3,3,1,2,0,1,1,3.1,3.2,3.0,3.09,300757,143543,6835375,24
1,1510,13,1.0,1.0,4,1,0,2,2,2,5,4.4,4.4,3.1,3.88,426289,100303,12537920,58
0,717,129,1.0,1.0,2,1,1,1,1,0,2,3.5,3.8,4.9,4.26,268204,48764,8127405,25
4,872,34,1.0,1.0,2,1,0,1,1,0,2,2.3,3.9,2.5,2.86,224777,115270,5763500,32
2,1260,141,2.0,1.0,4,1,1,2,2,0,5,3.1,4.8,4.7,4.26,364099,125552,12555150,21
4,1020,102,1.0,1.0,3,4,1,2,1,1,2,4.4,4.2,2.9,3.74,266622,55805,6200500,22
2,1232,74,2.0,1.0,4,0,0,0,1,1,3,4.2,3.0,3.0,3.36,328265,194527,12157950,45
4,1538,99,2.0,2.0,4,2,0,2,2,1,4,3.1,2.6,3.0,2.91,369921,176919,8041750,25
6,1626,130,2.0,1.0,4,1,1,0,2,1,0,2.1,5.0,2.4,3.5,482493,144748,12062330,63
6,1923,5,3.0,2.0,5,1,0,2,2,1,3,2.6,2.6,2.8,2.66,317722,153737,10249110,22
4,799,188,1.0,1.0,2,1,0,1,0,2,1,2.6,5.0,4.7,4.16,171810,81610,4295250,64
1,1978,165,2.0,1.0,5,4,1,0,0,1,5,3.2,2.4,2.6,2.76,603478,111755,22351040,23
4,1548,165,2.0,2.0,4,2,1,1,2,0,2,4.3,3.3,3.8,3.8,403436,154508,8583750,24
4,1670,180,2.0,2.0,4,2,0,0,2,2,3,3.2,2.9,4.7,3.71,497413,219787,11567750,60
2,1211,12,2.0,1.0,4,3,0,2,2,0,4,4.3,2.9,2.6,3.23,257196,102878,10287820,29
4,1501,89,2.0,2.0,4,0,0,0,2,0,2,3.7,4.1,3.1,3.58,528156,99029,11003250,38
6,1573,4,2.0,1.0,4,3,0,2,2,2,2,3.5,3.4,2.4,3.13,246883,131671,8229420,59
5,1643,128,1.0,1.0,4,1,1,0,1,2,3,3.7,2.5,4.7,3.85,606285,322089,18946420,53
0,795,139,1.0,1.0,2,3,0,1,2,2,5,2.1,4.5,4.5,3.78,305575,49553,8258790,40
1,1514,132,1.0,1.0,4,4,1,1,0,2,5,4.3,2.4,4.7,3.985,408843,153316,12776330,27
2,1058,114,1.0,1.0,3,3,1,1,2,2,4,2.3,4.7,4.4,3.89,245366,122683,9437150,26
5,1645,175,1.0,1.0,4,3,0,1,2,0,3,2.3,5.0,4.2,3.83,309688,80289,11469920,46
3,2370,58,4.0,2.0,6,0,1,0,0,0,3,4.5,3.7,3.4,3.82,774637,415659,18893580,46
4,903,77,1.0,1.0,3,1,1,0,0,2,4,2.3,2.8,2.7,2.61,361349,82594,10324250,22
0,961,41,1.0,1.0,3,4,0,0,2,2,1,2.5,2.8,2.6,2.61,311176,58345,9724240,50
5,1843,179,2.0,1.0,5,4,1,1,0,0,5,2.3,5.0,3.3,3.425,398834,99708,14244070,51
4,1091,83,1.0,1.0,3,3,1,0,0,1,5,4.0,2.6,4.6,3.82,388124,133071,11089250,22
0,991,9,1.0,1.0,3,2,1,2,2,2,3,3.9,3.9,4.5,4.2,347499,67569,9652750,28
2,1195,49,1.0,1.0,3,0,1,0,2,2,4,4.9,4.8,4.0,4.59,381804,220271,14684750,17
1,1814,98,2.0,1.0,5,2,0,0,2,0,5,3.3,3.6,5.0,4.055,702322,392474,20656530,56
0,1110,95,1.0,1.0,3,3,1,0,1,2,5,3.0,3.6,4.7,3.97,524689,164902,14991115,37
2,1206,180,2.0,1.0,4,4,1,0,0,0,5,3.8,2.4,4.9,3.57,412863,95276,15879350,23
2,1114,158,1.0,1.0,3,2,1,2,0,2,5,4.9,3.2,2.0,3.35,278513,171392,10712030,38
6,1677,31,2.0,1.0,4,2,1,1,0,2,4,3.3,3.6,2.7,3.26,410423,153909,10260570,45
4,1553,45,2.0,2.0,4,2,1,0,2,1,2,5.0,4.0,5.0,4.7,422817,189155,11126750,39
4,1650,151,2.0,2.0,4,1,0,1,1,1,3,2.2,2.5,4.7,3.29,229163,190969,7638750,20
3,2042,64,3.0,2.0,5,3,0,0,2,2,5,2.6,2.8,4.7,3.5,815534,237864,16990300,19
5,1852,174,2.0,1.0,5,4,0,0,1,0,4,4.1,4.7,4.2,4.295,588755,284226,20301890,49
1,1911,150,2.0,1.0,5,4,1,2,1,1,3,4.9,2.7,2.0,3.19,388088,80294,13382350,29
2,929,61,1.0,1.0,3,4,1,1,2,0,5,3.2,2.8,2.0,2.68,276501,36867,9216700,54
1,1872,172,2.0,1.0,5,2,1,2,2,2,4,3.5,3.3,4.8,3.97,431426,267782,14876760,30
6,1727,23,2.0,1.0,4,0,0,1,0,0,4,4.9,4.2,3.7,4.23,367740,157603,10506870,26
6,1740,179,2.0,1.0,4,0,0,0,2,0,4,4.7,4.8,2.8,4.18,528738,287029,15106810,46
2,773,39,1.0,1.0,2,1,1,1,2,2,3,4.8,3.2,3.9,3.89,201740,127021,7471850,52
0,1059,152,1.0,1.0,3,4,1,1,2,1,1,4.8,4.0,2.2,3.34,217193,33936,6787275,38
4,873,58,1.0,1.0,2,4,1,1,1,1,2,3.8,2.5,4.0,3.49,161481,110730,4613750,61
6,1836,23,3.0,2.0,5,2,1,1,0,2,3,3.8,4.1,3.3,3.79,343424,93661,10406790,41
2,1119,97,1.0,1.0,3,1,0,1,2,2,5,4.3,4.2,3.5,4.02,311109,165277,9722150,27
0,786,72,1.0,1.0,2,0,1,1,0,1,1,2.9,4.9,2.2,2.95,198933,46808,5850985,54
5,1741,106,1.0,1.0,4,2,1,2,1,1,5,3.1,4.7,4.6,4.133333333333334,529177,167109,13925720,40
2,1174,95,1.0,1.0,3,4,0,0,2,2,3,2.1,2.1,3.4,2.49,307904,147794,12316150,31
4,1697,141,2.0,2.0,4,2,1,1,0,1,1,4.7,4.4,2.1,3.57,320769,82057,7459750,22
1,1766,46,1.0,1.0,4,4,1,2,1,1,4,4.8,2.6,4.7,4.21,534646,120295,13366140,24
5,1646,45,1.0,1.0,4,3,0,2,2,0,4,2.1,2.4,2.8,2.49,328119,75720,12619960,61
3,1999,6,3.0,2.0,5,0,1,0,2,2,4,2.8,3.4,2.8,2.98,537497,251952,16796780,34
4,1071,16,1.0,1.0,3,0,0,1,2,0,3,3.2,4.5,3.8,3.83,228192,178275,7131000,21
2,834,10,1.0,1.0,3,0,0,2,2,1,4,2.9,2.4,2.0,2.43,192762,114229,7139330,37
0,674,38,1.0,1.0,2,0,1,1,1,2,3,4.1,3.9,2.6,3.31,217855,21083,7027585,54
3,1740,100,2.0,1.0,4,1,0,1,0,0,3,2.6,2.4,3.9,3.06,291792,155622,9726400,37
4,1388,102,2.0,2.0,4,2,0,0,2,2,5,3.1,4.2,4.3,3.91,544364,130174,11834000,35
3,1897,157,3.0,2.0,5,1,0,1,2,0,3,2.2,3.3,2.7,2.73,394050,259244,10369740,24
4,1623,138,2.0,2.0,4,4,1,1,2,2,2,2.0,4.8,2.4,3.0,317230,190338,7930750,35
4,1074,13,1.0,1.0,3,2,0,0,2,1,2,3.9,2.1,4.1,3.44,341255,130694,7260750,60
2,1049,71,1.0,1.0,3,4,1,2,1,0,5,2.5,4.9,3.3,3.7,336129,65057,10842880,20
4,1142,90,1.0,1.0,3,0,1,1,2,1,1,2.3,5.0,4.8,4.11,230297,49349,5483250,41
4,1332,120,1.0,1.0,3,2,0,1,2,2,2,2.2,4.7,2.6,3.11,232668,155112,6463000,22
2,996,104,1.0,1.0,3,0,1,2,1,1,3,2.7,2.8,2.2,2.59,219564,59113,8444770,20
0,702,21,1.0,1.0,2,3,0,2,0,2,1,4.5,4.8,5.0,4.81,201823,23744,5935980,49
2,724,149,1.0,1.0,2,3,1,2,0,2,4,4.5,2.0,4.8,3.59,252386,109367,8412880,39
3,2310,125,4.0,2.0,6,2,0,2,2,0,5,3.8,3.4,4.8,4.08,636349,155841,12986720,40
2,1268,122,2.0,1.0,4,1,0,1,2,1,3,3.1,3.8,3.5,3.5,223121,135466,7968600,50
1,1876,27,2.0,1.0,5,2,0,0,1,0,4,3.2,5.0,2.8,3.49,736659,378853,21047400,23
4,585,37,1.0,1.0,2,1,1,2,2,1,1,3.4,4.6,2.2,3.28,208603,111255,4635625,31
1,1816,178,2.0,1.0,5,2,0,1,2,1,5,2.7,3.2,2.9,2.905,344008,135146,12286010,28
6,1588,14,2.0,1.0,4,2,0,2,2,1,5,5.0,4.8,4.4,4.73,326956,125013,9616360,43
2,728,128,1.0,1.0,2,2,0,1,2,1,4,3.9,3.1,3.7,3.52,197360,37005,6167500,34
2,1063,43,1.0,1.0,3,4,0,1,2,0,3,2.3,4.3,4.2,3.67,271108,131446,8215400,21
4,1156,11,1.0,1.0,3,3,1,1,0,2,4,5.0,4.8,2.0,3.74,411213,189158,8224250,37
3,2014,181,3.0,2.0,5,1,1,2,2,2,4,3.5,2.4,2.1,2.61,386238,112134,12459280,25
6,1514,170,2.0,1.0,4,0,0,1,0,2,4,3.3,3.2,2.6,3.05,310711,159794,8877450,45
0,793,29,1.0,1.0,2,0,0,0,1,2,1,4.2,3.4,4.0,3.94,333501,72108,9013550,27
6,1633,10,2.0,1.0,4,2,0,2,0,2,5,3.1,4.2,4.2,3.93,353974,192157,10113540,68
3,1307,104,1.0,1.0,3,3,0,0,2,2,5,5.0,3.2,3.9,4.02,546281,223479,12415480,27
2,1006,38,1.0,1.0,3,0,0,1,1,0,3,5.0,2.1,3.5,3.39,218996,39107,7821300,32
4,1289,109,1.0,1.0,3,0,0,2,1,1,4,4.9,3.9,4.2,4.32,223804,89522,7460125,22
2,921,71,1.0,1.0,3,0,1,1,0,0,5,2.1,3.2,4.1,3.14,278331,175245,10308550,17
4,1500,134,2.0,2.0,4,0,1,1,1,2,3,2.6,4.2,3.4,3.4,249170,192906,8037750,48
3,2156,54,3.0,2.0,5,3,0,1,2,2,5,3.0,4.5,4.0,3.85,386717,284351,11374040,28
6,1726,82,2.0,1.0,4,2,0,2,2,2,3,3.6,4.5,3.6,4.01,360793,175771,9251110,63
4,1493,176,2.0,2.0,4,2,1,0,2,0,5,2.1,2.2,4.0,2.89,623779,235650,13861750,32
2,830,39,1.0,1.0,3,4,0,1,2,2,5,2.1,2.7,3.5,2.76,205308,53228,7604000,37
5,1953,67,2.0,1.0,5,3,0,1,2,1,3,4.1,3.4,3.8,3.79,342956,141913,11826060,39
4,751,169,1.0,1.0,2,1,1,1,2,2,3,4.4,3.7,3.0,3.63,196796,69831,6348250,55
0,1230,107,2.0,2.0,4,4,1,0,1,2,3,3.2,4.8,4.8,4.32,545273,103160,14737120,23
3,2254,60,4.0,2.0,6,3,0,2,0,2,5,4.5,2.9,4.4,3.98,630298,295854,12863220,31
6,1550,5,2.0,1.0,4,4,1,1,2,2,4,3.5,3.9,2.5,3.38,349822,179909,9994920,20
4,877,125,1.0,1.0,2,4,0,2,1,0,4,2.5,4.3,5.0,4.04,319764,71059,7105875,21
5,1510,144,1.0,1.0,4,4,0,0,2,2,4,5.0,2.7,5.0,4.425,435374,261225,17414970,24
6,1811,47,3.0,2.0,5,1,0,2,1,0,3,5.0,2.5,3.8,3.52,332002,199201,11066740,23
2,1269,31,2.0,1.0,4,4,0,0,2,2,4,4.0,4.6,2.7,3.85,410105,82021,13670150,42
6,1908,24,3.0,2.0,5,0,0,0,2,2,2,4.5,3.3,3.1,3.54,554073,131228,14580880,41
4,1306,80,1.0,1.0,3,4,1,1,0,1,0,3.1,4.9,2.4,3.36,216258,50293,5029250,54
2,1117,139,1.0,1.0,3,4,1,1,0,2,5,2.5,2.3,4.0,2.87,266452,157898,9868600,42
6,1754,9,2.0,1.0,4,0,1,0,1,2,2,2.4,3.8,3.2,3.27,530739,172132,14344300,44
0,1066,179,1.0,1.0,3,2,1,0,0,1,2,3.4,4.5,3.5,3.67,404674,154728,11902185,57
6,1661,116,2.0,1.0,4,1,1,0,1,2,0,2.6,2.9,4.0,3.16,490428,100601,12575070,72
4,1305,71,1.0,1.0,3,1,0,2,0,1,3,2.4,2.7,3.7,3.01,303182,137154,7218625,31
6,1533,62,2.0,1.0,4,0,1,2,0,1,4,4.4,2.4,4.1,3.41,383116,67045,9577910,67
4,1115,14,1.0,1.0,3,1,0,2,1,1,0,3.5,3.9,2.4,3.18,139404,38019,4224375,50
2,837,196,1.0,1.0,3,3,0,2,0,0,3,4.8,4.0,3.2,4.0,216214,108107,8315940,19
6,1892,196,3.0,2.0,5,2,0,2,1,2,4,4.5,2.3,4.0,3.36,355144,101470,10146980,66
2,797,69,1.0,1.0,2,4,0,2,0,0,3,3.3,4.0,3.2,3.55,222600,93348,7180640,53
0,741,157,1.0,1.0,2,2,0,0,2,0,1,3.3,3.2,4.6,3.93,265839,70890,8861290,43
2,726,112,1.0,1.0,2,3,0,0,2,1,4,5.0,3.5,3.1,3.83,253522,63380,9054350,46
2,1017,106,1.0,1.0,3,0,1,1,0,2,4,2.1,4.1,4.8,3.71,234815,90314,9031350,49
4,1125,155,1.0,1.0,3,3,0,1,0,0,4,3.1,2.8,3.9,3.33,343824,179075,7163000,65
5,1993,187,2.0,1.0,5,1,0,2,2,1,5,4.5,3.1,3.2,3.565,399517,162766,14796940,41
5,1840,101,2.0,1.0,5,4,1,2,2,2,4,2.3,3.3,3.6,3.135,364439,98118,14016870,53
4,1481,183,2.0,2.0,4,0,1,1,0,1,1,4.8,4.8,4.5,4.68,263782,106939,7129250,19
2,811,10,1.0,1.0,3,4,1,0,2,2,5,2.8,2.5,3.7,2.95,345948,184506,11531600,48
2,1191,196,1.0,1.0,3,3,0,2,1,0,4,3.3,3.5,2.8,3.23,298574,163734,9631420,48
1,1690,10,1.0,1.0,4,2,1,2,0,1,5,2.2,5.0,2.6,3.06,418440,188973,13498060,51
4,682,31,1.0,1.0,2,2,0,1,0,1,4,4.1,2.4,3.1,3.19,188116,42998,5374750,26
4,516,115,1.0,1.0,2,3,0,2,2,0,5,3.6,4.0,2.5,3.28,233785,107415,6318500,60
1,1634,21,1.0,1.0,4,1,0,1,0,0,4,2.3,5.0,4.8,3.975,452062,195486,12217890,60
1,1655,199,1.0,1.0,4,2,1,2,1,2,5,2.8,3.7,3.8,3.425,381231,240035,14119680,31
4,806,153,1.0,1.0,2,2,1,0,1,2,3,3.0,2.3,3.0,2.79,391632,187657,8159000,39
4,782,47,1.0,1.0,2,1,1,1,1,1,1,3.4,4.5,3.7,3.85,225213,112606,4504250,54
3,1880,88,3.0,2.0,5,4,1,0,0,0,5,3.2,2.8,4.2,3.48,531165,376956,17134360,31
6,1838,139,3.0,2.0,5,2,1,0,2,0,2,4.9,4.0,2.6,3.81,558202,256471,15086550,64
2,1061,119,1.0,1.0,3,0,0,2,2,1,5,3.2,4.0,4.0,3.76,216508,112584,8660320,45
4,824,62,1.0,1.0,2,1,1,1,2,1,2,3.8,4.5,4.3,4.21,231693,88264,5516500,47
2,720,140,1.0,1.0,2,3,1,2,0,0,5,4.8,3.0,3.6,3.72,314093,117785,9815400,23
6,1818,128,3.0,2.0,5,1,1,0,1,1,4,4.6,4.8,2.9,4.18,520391,189233,15769420,48
4,561,114,1.0,1.0,2,4,0,0,2,0,3,3.3,2.4,4.0,3.31,274125,159375,6375000,43
2,1111,89,1.0,1.0,3,1,0,0,2,0,5,4.0,3.5,4.7,4.01,455946,128235,14248300,34
1,1884,114,2.0,1.0,5,3,0,2,1,1,4,2.6,3.7,3.5,3.235,394302,178072,12719430,56
3,1413,43,2.0,1.0,4,4,0,2,2,0,4,4.2,3.8,2.2,3.28,378882,85248,9472040,26
3,2047,26,3.0,2.0,5,3,1,0,2,0,3,4.3,3.7,2.8,3.52,823312,411656,17152340,23
3,2443,84,4.0,2.0,6,3,0,1,0,2,3,4.2,2.0,2.7,2.94,405526,202763,11264600,24
5,1770,149,1.0,1.0,4,1,1,0,1,1,4,3.9,3.6,2.5,3.195,687239,101065,20212910,42
3,2340,88,4.0,2.0,6,2,1,1,2,2,4,3.8,2.3,4.4,3.59,421450,180621,12041420,38
2,1293,174,2.0,1.0,4,3,0,1,0,2,4,4.1,4.7,2.1,3.74,245385,117785,9815400,19
6,1557,162,2.0,1.0,4,1,1,0,0,0,3,2.3,4.8,4.0,3.94,438984,219492,14632790,64
4,1615,171,2.0,2.0,4,3,1,0,1,2,5,4.5,3.6,2.6,3.47,576942,147590,13417250,57
5,1837,8,2.0,1.0,5,1,1,2,2,1,4,5.0,3.2,2.9,3.605,372316,85919,14319840,42
4,997,51,1.0,1.0,3,4,1,1,1,2,4,2.6,2.6,4.4,3.32,211868,162432,7062250,46
6,1938,178,3.0,2.0,5,1,0,0,0,2,5,2.3,4.6,2.1,3.28,649862,249947,16663130,62
2,756,35,1.0,1.0,2,1,1,1,1,1,5,2.9,3.8,3.4,3.41,244796,84413,8441250,28
6,1629,77,2.0,1.0,4,0,0,1,2,0,4,3.0,3.5,4.0,3.53,269665,134832,8988830,74
4,501,123,1.0,1.0,2,1,0,2,2,0,3,4.4,2.0,2.8,3.04,194456,88894,5555875,40
4,1042,78,1.0,1.0,3,4,0,1,2,2,2,4.9,2.5,3.5,3.62,220902,105431,5020500,56
4,1396,139,2.0,2.0,4,0,0,1,1,0,1,4.9,4.7,3.0,4.08,217791,72597,6049750,55
2,929,188,1.0,1.0,3,3,1,2,2,1,4,4.0,2.0,2.6,2.78,287775,35972,8992980,21
4,1622,127,2.0,2.0,4,0,0,2,2,2,1,3.3,4.0,4.7,4.07,295980,177588,7399500,26
5,1727,92,1.0,1.0,4,4,0,1,2,1,3,4.0,4.6,3.8,4.06,274541,116152,10559260,25
4,706,109,1.0,1.0,2,4,0,0,2,0,5,4.6,2.4,3.3,3.42,333900,141908,8347500,41
4,1527,81,2.0,2.0,4,3,0,1,2,1,3,3.0,5.0,2.7,3.48,284581,97016,6467750,62
1,1695,117,1.0,1.0,4,4,1,2,0,0,4,4.8,5.0,3.2,4.21,469868,142384,14238410,34
2,796,72,1.0,1.0,2,0,0,1,1,1,3,4.4,4.5,3.5,4.17,175586,28320,5664050,51
6,1525,88,2.0,1.0,4,3,0,0,0,1,5,2.7,3.6,3.6,3.38,489510,119070,13230010,53
4,1096,116,1.0,1.0,3,1,1,2,0,0,0,2.6,4.8,2.6,3.26,278715,97226,6481750,60
4,1624,140,2.0,2.0,4,4,0,0,0,1,5,2.6,5.0,3.8,3.8,420350,288240,12010000,56
6,1961,37,3.0,2.0,5,4,0,2,0,1,4,3.1,4.2,2.1,3.3,340507,82547,10318400,41
1,1955,152,2.0,1.0,5,2,1,2,2,0,3,4.9,3.4,4.7,4.445,584336,116867,14608400,54
6,1868,125,3.0,2.0,5,0,0,1,1,0,1,4.2,2.7,2.1,2.9,290751,64611,8076410,63
3,2454,99,4.0,2.0,6,2,1,1,2,2,4,4.3,3.2,3.8,3.77,540705,301789,12574540,31
3,1551,33,2.0,1.0,4,3,0,2,2,0,3,3.5,5.0,2.1,3.39,424266,115709,9642400,24
6,1786,135,2.0,1.0,4,1,0,0,2,0,1,2.3,4.4,3.8,3.7,406817,244090,13560550,69
6,1923,98,3.0,2.0,5,2,0,1,1,0,5,3.8,2.1,3.6,2.98,353522,165714,11047570,36
4,1103,158,1.0,1.0,3,4,0,1,2,0,3,4.4,4.3,4.2,4.29,218173,137137,6233500,59
3,1601,93,2.0,1.0,4,0,0,2,2,2,5,4.7,2.8,4.3,3.97,480885,194400,10231600,35
2,1219,159,2.0,1.0,4,4,0,1,2,0,5,3.4,2.7,3.9,3.27,317863,57793,9632200,53
0,786,112,1.0,1.0,2,2,1,2,2,0,3,3.9,2.8,3.3,3.38,334520,42887,8577425,51
2,1177,114,1.0,1.0,3,0,0,0,1,1,4,3.2,2.6,4.8,3.44,320735,148031,12335950,44
2,1179,54,1.0,1.0,3,1,0,2,2,0,3,3.1,2.7,4.2,3.27,268045,64701,9242930,53
6,1809,32,3.0,2.0,5,0,1,0,2,1,4,3.5,5.0,2.3,3.82,540851,165260,15023650,64
0,830,82,1.0,1.0,3,4,1,2,0,0,3,2.4,2.1,5.0,3.64,278900,102263,9296665,27
0,1098,86,1.0,1.0,3,0,1,0,2,0,1,3.7,2.8,2.1,2.72,508787,130458,13045810,28
2,829,25,1.0,1.0,3,3,1,0,2,2,3,3.0,2.0,2.9,2.57,326367,152305,10878900,33
2,1185,31,1.0,1.0,3,4,1,1,2,2,3,2.4,3.4,3.3,3.07,265065,132533,8835500,44
0,1281,56,2.0,2.0,4,4,0,1,0,1,0,4.9,3.9,3.4,3.95,239256,12933,6466375,40
2,1001,183,1.0,1.0,3,0,1,0,2,0,3,5.0,3.5,2.7,3.71,418843,222510,13088850,23
2,1041,132,1.0,1.0,3,3,1,0,0,0,4,4.8,5.0,2.8,4.28,453366,192337,13738350,50
6,1960,21,3.0,2.0,5,3,1,0,2,0,0,2.5,2.8,4.4,3.21,468725,146477,14647650,73
4,1419,115,2.0,2.0,4,1,0,2,2,2,4,4.6,3.4,4.6,4.24,349175,113482,8729375,32
4,1395,77,2.0,2.0,4,4,0,1,2,0,3,2.5,3.1,2.4,2.64,293750,193256,7730250,20
2,990,4,1.0,1.0,3,3,0,1,0,1,3,4.3,2.9,3.2,3.41,181675,83850,6987500,37
5,1988,197,2.0,1.0,5,1,1,2,2,2,5,5.0,4.3,3.9,4.33,605797,294712,16372900,39
2,977,12,1.0,1.0,3,3,0,1,2,2,4,3.7,4.4,2.4,3.59,231619,66177,8272100,21
3,1606,178,2.0,1.0,4,1,0,1,2,0,3,2.1,2.1,3.5,2.66,277830,175959,9261000,26
